Hotkey Features Integration,"This software enables F1-F12 special keys and buttons on your computer. For example, when the microphone mute key or button is pressed, the microphone state switches between mute and unmute. The mute state indicator is displayed on the screen whenever the mute state is changed."
Lenovo Vantage,"Your computer’s best features and capabilities should be easy to access and understand. With Lenovo Vantage, they are."
Lenovo Vantage,Use Lenovo Vantage to do the following:
,"·Manage updates, get the latest drivers,and keep the software on your computer up-to-date."
,·Protect yourself from malicious Wi-Fi networks.
,"·Optimize your computer performance,monitor your computer health."
,"·Access your user guide, check warranty status,and view accessories customized for your computer."
,"·Read how-to articles,explore Lenovo forums,and stay up-to-date on technology news with articles and blogs from trusted sources."
,· Configure hardware settings.
,·Create and manage your Lenovo ID.
Lenovo Vantage,This app is filled with exclusive Lenovo content to help you learn more about what you can do with your Lenovo computer.
