New Jersey (NJ),Southern Jersey,NJ01
New Jersey (NJ),Camden and Burlington County,NJ02
New Jersey (NJ),Jersey Shore and Pinelands,NJ03
New Jersey (NJ),Middlesex County,NJ04
New Jersey (NJ),Monmouth County,NJ05
New Jersey (NJ),Somerset and Mercer Counties,NJ06
New Jersey (NJ),Union County,NJ07
New Jersey (NJ),Essex and Southern Passaic County,NJ08
New Jersey (NJ),Hudson County,NJ09
New Jersey (NJ),Bergen County,NJ10
New Jersey (NJ),Morris and Northern Passaic County,NJ11
New Jersey (NJ),"Sussex, Warren,and Hunterdon Counties",NJ12
