,Accrued Liabilities,,Estimated Range of Loss,Estimated Range of Loss,Estimated Range of Loss,Estimated Range of Loss
,Accrued Liabilities,,,Lower End,,Upper End
Legal Contingencies:,,,,,,
Probable,$,61,$,62,$,263
Reasonably Possible,$,,$,,$,60
Environmental,,,,,,
Contingencies: Probable,$,52,$,52,$,52
Reasonably Possible,$,,$,,$,
,2019 Accrued,2019 Accrued,Estimated Range of Loss,Estimated Range of Loss,Estimated Range of Loss,Estimated Range of Loss
,Liabilities,,Lower End,Lower End,Lower End,Lower End
,Liabilities,,,,,Upper End
Legal Contingencies: Probable,$,25,$,25,$,795
Reasonably Possible,$,,$,,$,60
Environmental,,,,,,
Contingencies:,,,,,,
Probable,$,54,$,54,$,54
Reasonably Possible,$,,$,,,
,,一,,一,$,
