,Accrued Liabilities,,Estimated Range of Loss,Estimated Range of Loss,Estimated Range of Loss,Estimated Range of Loss
,Accrued Liabilities,,,Lower End,,Upper End
Legal Contingencies:,,,,,,
Probable,$,72,$,72,$,236
Reasonably Possible,$,,$,13,$,121
Environmental Contingencies:,,,,,,
Probable,$,52,$,52,S,52
Reasonably Possible,$,,$,,$,
,,2020,,,,
,Accrued,Accrued,Estimated Range of Loss,Estimated Range of Loss,Estimated Range of Loss,Estimated Range of Loss
Legal Contingencies:,,Liabilities,,Lower End,,Upper End
Probable,$,61,$,62,$,263
Reasonably Possible,$,,$,,$,60
Environmental,,,,,,
Contingencies: Probable,,,,,,
,$,52,$,52,$,52
Reasonably Possible,$,,$,,$,
