Asset Category,Estimated Useful Life,Aircraft:INL air wing managed,Aircraft:host-country managed,Vehicles:Department managed,Vehicles:Contractor-held in Iraq,Security Equipment,Communication Equipment,ADP Equipment,Reproduction Equipment/Internal Use Software
Asset Category,Estimated Useful Life,Aircraft:INL air wing managed,Aircraft:host-country managed,Vehicles:Department managed,Vehicles:Contractor-held in Iraq,Security Equipment,Communication Equipment,ADP Equipment,Reproduction Equipment/Internal Use Software
Asset Category,Estimated Useful Life,Aircraft:INL air wing managed,Aircraft:host-country managed,Vehicles:Department managed,Vehicles:Contractor-held in Iraq,Security Equipment,Communication Equipment,ADP Equipment,Reproduction Equipment/Internal Use Software
Asset Category,Estimated Useful Life,Aircraft:INL air wing managed,Aircraft:host-country managed,Vehicles:Department managed,Vehicles:Contractor-held in Iraq,Security Equipment,Communication Equipment,ADP Equipment,Reproduction Equipment/Internal Use Software
Asset Category,Estimated Useful Life,Aircraft:INL air wing managed,Aircraft:host-country managed,Vehicles:Department managed,Vehicles:Contractor-held in Iraq,Security Equipment,Communication Equipment,ADP Equipment,Reproduction Equipment/Internal Use Software
Asset Category,Estimated Useful Life,Aircraft:INL air wing managed,Aircraft:host-country managed,Vehicles:Department managed,Vehicles:Contractor-held in Iraq,Security Equipment,Communication Equipment,ADP Equipment,Reproduction Equipment/Internal Use Software
Asset Category,Estimated Useful Life,Aircraft:INL air wing managed,Aircraft:host-country managed,Vehicles:Department managed,Vehicles:Contractor-held in Iraq,Security Equipment,Communication Equipment,ADP Equipment,Reproduction Equipment/Internal Use Software
Asset Category,Estimated Useful Life,Aircraft:INL air wing managed,Aircraft:host-country managed,Vehicles:Department managed,Vehicles:Contractor-held in Iraq,Security Equipment,Communication Equipment,ADP Equipment,Reproduction Equipment/Internal Use Software
Asset Category,Estimated Useful Life,Aircraft:INL air wing managed,Aircraft:host-country managed,Vehicles:Department managed,Vehicles:Contractor-held in Iraq,Security Equipment,Communication Equipment,ADP Equipment,Reproduction Equipment/Internal Use Software
Asset Category,Estimated Useful Life,Aircraft:INL air wing managed,Aircraft:host-country managed,Vehicles:Department managed,Vehicles:Contractor-held in Iraq,Security Equipment,Communication Equipment,ADP Equipment,Reproduction Equipment/Internal Use Software
