Title of each class,TradingSymbols,Name of each exchange on which registered
"Common Stock,par value 1-2/3 cents per share",PEP,The Nasdaq StockMarket LLC
1.750% Senior Notes Due 2021,PEP21a,The Nasdaq Stock Market LLC
2.500% Senior Notes Due 2022,PEP22a,The Nasdaq Stock Market LLC
0.250% Senior Notes Due 2024,PEP24,The Nasdaq Stock Market LLC
2.625% Senior Notes Due 2026,PEP26,The Nasdaq Stock MarketLLC
0.750% Senior Notes Due 2027,PEP27,The Nasdaq Stock Market LLC
0.875% Senior Notes Due 2028,PEP28,The Nasdaq Stock Market LLC
0.500% Senior Notes Due 2028,PEP28a,The Nasdaq Stock Market LLC
1.125% Senior Notes Due 2031,PEP31,The Nasdaq Stock Market LLC
0.400% Senior Notes Due 2032,PEP32,The Nasdaq StockMarket LLC
0.875% Senior Notes Due 2039,PEP39,The Nasdaq Stock Market LLC
1.050% Senior Notes Due 2050,PEP50,The Nasdaq Stock Market LLC
