"December 31, 2020",Due in One Year or Less,Due After One Year Through Five Years,Due After Five Years,Total
(Dollars in millions),,,,
,,,,
"$ 82,577",,,,
"$ 198,898",,,,
"$ 46,642,$ 328,117",,,,
U.S. commercial,,,,
,,,,
,,,,
"198,898",,,,
,,,,
"328,117",,,,
U.S. commercial real estate,,,,
"14,073",,,,
,,,,
"37,552",,,,
"5,552",,,,
"57,177",,,,
Non-U.S. and other (3),,,,
"33,196",,,,
,,,,
"54,488",,,,
"8,989",,,,
"96,673",,,,
Total selected loans,,,,
"$ 129,846",,,,
"$ 290,938",,,,
"$ 61,183",,,,
,,,,
"$ 481,967",,,,
Percent of total,,,,
27 %,,,,
60 %,,,,
13 %,,,,
,,,,
100 %,,,,
Sensitivity of selected loans to changes in interest rates for loans due after one year:,,,,
,,,,
,,,,
Fixed interest rates,,,,
,,,,
"$ 46,911",,,,
,,,,
,,,,
,,,,
"$ 32,280",,,,
,,,,
,,,,
,,,,
Floating or adjustable interest rates,,,,
"$ 244,027",,,,
"$ 28,903",,,,
,,,,
,,,,
Total,,,,
"$ 290,938",,,,
"$ 61,183",,,,
