(Dollars in millions),Lessor,Lessor,Lessor,Lessee (1),Lessee (1)
(Dollars in millions),Operating Leases,Operating Leases,Sales-type and Direct Financing,Sales-type and Direct Financing,
(Dollars in millions),,,"Leases (2) December31,2020","Leases 1,927",
(Dollars in millions),,,,,
(Dollars in millions),$,843 $,"5,424 $",,
(Dollars in millions),2022 2023,748,"4,934 3,637",,
(Dollars in millions),,630,"1,454",,
479,"2,089","1,308",,,
2025,"339 1,143 886","1,087",,,
Thereafter Total undiscounted,Thereafter Total undiscounted,"1,668","4,609",,
"cash flows $ 3,925 Less: Net present value adjustment","cash flows $ 3,925 Less: Net present value adjustment","18,895 1,268","12,100 1,626",,
