Shareholders registered for their own account,"% holding of share capital Dec 31, 2021"
"Emasan AG, Basel",3.7
"UBS Fund Management (Switzerland) AG, Basel",2.3
"Credit Suisse Funds AG, Zurich",2.1
Shareholders registered as nominees,"% holding of share capital Dec 31, 2021"
"Chase Nominees Ltd., London",8.8
"The Bank of New York Mellon, New York",3.0
"Through The Bank of New York Mellon, Everett",1.6
"Through The Bank of New York Mellon, New York",1.1
"Through The Bank of New York Mellon, SA/NV, Brussels",0.3
"Nortrust Nominees Ltd., London",4.2
Shareholder acting as American Depositary Share (ADS) depository,"% holding of share capital Dec 31, 2021"
"JPMorgan Chase Bank, N.A., New York",11.1
