"User: i am planning a trip to go to a particular restaurant,can you assist ?Ground Truths:Turn 1DS-Span:DS-DST:","User: i am planning a trip to go to a particular restaurant,can you assist ?Ground Truths:Turn 1DS-Span:DS-DST:","User: i am planning a trip to go to a particular restaurant,can you assist ?Ground Truths:Turn 1DS-Span:DS-DST:","User: i am planning a trip to go to a particular restaurant,can you assist ?Ground Truths:Turn 1DS-Span:DS-DST:","User: i am planning a trip to go to a particular restaurant,can you assist ?Ground Truths:Turn 1DS-Span:DS-DST:","User: i am planning a trip to go to a particular restaurant,can you assist ?Ground Truths:Turn 1DS-Span:DS-DST:",,,,,
"System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>","System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>","System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>","System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>","System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>","System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>",,,,,
"System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>","System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>","System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>","System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>","System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>","System: sure,what is the name of this particular restaurant ?User: it s called nandos and i would like to book it for monday at 15:Oo .there will be 6 people .Turn 2Ground Truths:<restaurant,bookdaymonday>,estaurant,name,nandos>,estaurant,book time,5:0>,restaurant,book eople,6>DS-Span: <restaurant,bookdaymonday>,estaurant,ame,nandos>,estaurant,bookime,:0O>,estaurant,book ple,>DS-DST: <restaurant,ookdayoday>estaurant,me,dos>,etaurant,ookie,:0>,staurant,bookple,>",Turn 2Ground Truths:DS-Span:,Turn 2Ground Truths:DS-Span:,Turn 2Ground Truths:DS-Span:,,
,"System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect",,,,,
,"System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect",,,,,
Turn 3,"System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect",,,,,
,"System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect",,,,,
,"System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect","System: noproblemiaveyourablereseredforonmondayheywillholdyourtableforminutesyourreferenceumberisvblamUser: thank you .am also looking for place -s to go in town .the attraction should be in the eastGround Truths:restaurantale,acestDS-Span: restaranttalDS-DST: restaurnttlect",,,,,
,System: what are you looking to do ? my system has located 1O place -s .User: could you recommend something ?Ground Truths:restaurantraalacestDS-Span: restaurantctDS-DST: restaurantraalacest,System: what are you looking to do ? my system has located 1O place -s .User: could you recommend something ?Ground Truths:restaurantraalacestDS-Span: restaurantctDS-DST: restaurantraalacest,System: what are you looking to do ? my system has located 1O place -s .User: could you recommend something ?Ground Truths:restaurantraalacestDS-Span: restaurantctDS-DST: restaurantraalacest,System: what are you looking to do ? my system has located 1O place -s .User: could you recommend something ?Ground Truths:restaurantraalacestDS-Span: restaurantctDS-DST: restaurantraalacest,System: what are you looking to do ? my system has located 1O place -s .User: could you recommend something ?Ground Truths:restaurantraalacestDS-Span: restaurantctDS-DST: restaurantraalacest,,,,,
,System: what are you looking to do ? my system has located 1O place -s .User: could you recommend something ?Ground Truths:restaurantraalacestDS-Span: restaurantctDS-DST: restaurantraalacest,System: what are you looking to do ? my system has located 1O place -s .User: could you recommend something ?Ground Truths:restaurantraalacestDS-Span: restaurantctDS-DST: restaurantraalacest,System: what are you looking to do ? my system has located 1O place -s .User: could you recommend something ?Ground Truths:restaurantraalacestDS-Span: restaurantctDS-DST: restaurantraalacest,System: what are you looking to do ? my system has located 1O place -s .User: could you recommend something ?Ground Truths:restaurantraalacestDS-Span: restaurantctDS-DST: restaurantraalacest,System: what are you looking to do ? my system has located 1O place -s .User: could you recommend something ?Ground Truths:restaurantraalacestDS-Span: restaurantctDS-DST: restaurantraalacest,,,,,
