Care,Care,Care,Care,Care,Care,
Care,Care,Care,Care,Care,Care,Cleaningproystarting onstarting orDpage72page 73
Apa,ee,Pbpnbay,uinnroitt,wpsss,,Cleaningproystarting onstarting orDpage72page 73
Cleaning programs,Cleaning programs,Cleaning programs,Cleaning programs,Cleaning programs,Cleaning programs,Cleaningproystarting onstarting orDpage72page 73
X,,,,,System cleaning(Basic/ Easy/Dynamic Milk / Plug&tClean),Cleaningproystarting onstarting orDpage72page 73
X,,,,,Mixer rinsing,Cleaningproystarting onstarting orDpage72page 73
×,,,,,Milk system cleaning,Cleaningproystarting onstarting orDpage72page 73
×,,,X,,Foamer rinsing,Cleaningproystarting onstarting orDpage72page 73
,,,,×,Descaling,Cleaningproystarting onstarting orDpage72page 73
Manual cleaning,Manual cleaning,Manual cleaning,Manual cleaning,Manual cleaning,Manual cleaning,Cleaningproystarting onstarting orDpage72page 73
×,,,,,Clean the operating panel (CleanLock),Cleaningproystarting onstarting orDpage72page 73
X,,,,,Clean the grounds container,Cleaningproystarting onstarting orDpage72page 73
,,X,,,Clean the brewing unit,page 73
,X,,,,Clean the water tank,page 76
X,,,,,Clean the drip tray,page 76
×,,,,,Clean the housing,page 77
×,,,,,"Clean the milk system manually, Basic Milk",page 77
,X,,,,"Clean the milk system manually, Plug&tClean",page 66
,×,,,,"Clean milk system manually, Easy Milk",>page 66
,×,,,,Clean milk system manually (Dynamic Milk),>page 66
(x),,,,,Clean the mixer *,page 79
,,×,,,Clean the bean hopper,Vpage 80
,,×,,,Clean the powder hopper *,page 81
