"GRI Page number(s), URL External Global CompactDisclosure Omissions Standard and/or direct answer Assurance principle","GRI Page number(s), URL External Global CompactDisclosure Omissions Standard and/or direct answer Assurance principle","GRI Page number(s), URL External Global CompactDisclosure Omissions Standard and/or direct answer Assurance principle","GRI Page number(s), URL External Global CompactDisclosure Omissions Standard and/or direct answer Assurance principle","GRI Page number(s), URL External Global CompactDisclosure Omissions Standard and/or direct answer Assurance principle","GRI Page number(s), URL External Global CompactDisclosure Omissions Standard and/or direct answer Assurance principle"
RISK MANAGEMENT AND CONTROL SYSTEMS,RISK MANAGEMENT AND CONTROL SYSTEMS,RISK MANAGEMENT AND CONTROL SYSTEMS,RISK MANAGEMENT AND CONTROL SYSTEMS,RISK MANAGEMENT AND CONTROL SYSTEMS,RISK MANAGEMENT AND CONTROL SYSTEMS
GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016
,103-1 Explanation of thematerial topic and itsBoundary,"225-227,536-539",,,
,103-2 The managementapproach and itscomponents,468-486,,,
,103-3 Evaluation of themanagement approach,468-486,,,
GRI 418: CUSTOMER PRIVACY 2016,GRI 418: CUSTOMER PRIVACY 2016,GRI 418: CUSTOMER PRIVACY 2016,GRI 418: CUSTOMER PRIVACY 2016,GRI 418: CUSTOMER PRIVACY 2016,GRI 418: CUSTOMER PRIVACY 2016
,418-1 Substantiatedcomplaints concerningbreaches of customer privacy and losses ofcustomer data,The Inditex Group did notreceive any significantfines concerning breachesof customer privacy orlosses of customer datathrough any of thechannels available to thatend in 2021.,,√Pg.143-145,
STAKEHOLDER ENGAGEMENT,STAKEHOLDER ENGAGEMENT,STAKEHOLDER ENGAGEMENT,STAKEHOLDER ENGAGEMENT,STAKEHOLDER ENGAGEMENT,STAKEHOLDER ENGAGEMENT
GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016
,103-1 Explanation of thematerial topic and itsBoundary,"225-227,536-539",,,
,103-2 The managementapproach and itscomponents,207-211,,,
,103-3 Evaluation of themanagementapproach,209,,,
RESPONSIBLE COMUNICATION,RESPONSIBLE COMUNICATION,RESPONSIBLE COMUNICATION,RESPONSIBLE COMUNICATION,RESPONSIBLE COMUNICATION,RESPONSIBLE COMUNICATION
GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016
,103-1 Explanation of thematerial topic and itsBoundary,"225-227,536-539",,,
,103-2 The managementapproach and itscomponents,"181-187,480-482",,,
GRIStandard,"Page number(s), URLDisclosure Omissions and/or direct answer","Page number(s), URLDisclosure Omissions and/or direct answer","Page number(s), URLDisclosure Omissions and/or direct answer",ExternalAssurance,Global Compactprinciple
,103-3 Evaluation of themanagement approach,"162-164,181-187,468-486For further informationabout the riskmanagement model, referto the 2021 AnnualCorporate GovernanceReport,available at the corporate web page ofInditex, Compliancesection, CorporateGovernance heading.",,,
GRI 417: MARKETING AND LABELING 2016,GRI 417: MARKETING AND LABELING 2016,GRI 417: MARKETING AND LABELING 2016,GRI 417: MARKETING AND LABELING 2016,GRI 417: MARKETING AND LABELING 2016,
,417-1 Requirements for product and serviceinformation and labeling,"275-280,305-307,308-310,507-509The Group's producthealth and safety standards are compulsoryacross the entireproduction chain (100%).",,,
,417-2 Incidents of non-compliance concerning product and serviceinformation and labeling,The Inditex Group did notrecord any significantincidences ofnoncompliance withregulations and voluntarycodes concerning productinformation and labelling through any of thechannels available to thatend in 2021.,,,
,417-3 Incidents of non-compliance concerningmarketingcommunications,The Inditex Group did notrecord any significantincidents ofnoncompliance concerningmarketingcommunications throughany of the channelsavailable to that end in2021.,,,
VALUE CHAIN TRANSPARENCY AND TRACEABILITY,VALUE CHAIN TRANSPARENCY AND TRACEABILITY,VALUE CHAIN TRANSPARENCY AND TRACEABILITY,VALUE CHAIN TRANSPARENCY AND TRACEABILITY,VALUE CHAIN TRANSPARENCY AND TRACEABILITY,VALUE CHAIN TRANSPARENCY AND TRACEABILITY
GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016,GRI 103: MANAGEMENT APPROACH 2016
,103-1 Explanation of thematerial topic and itsBoundary,"225-227,536-539",,,
,103-2 The managementapproach and itscomponents,"181-187,327-333",,,
,103-3 Evaluation of themanagementapproach,"327-333,512-514",,,
