"PONTEGADEAINVERSIONES, S.L.",PONTEGADEA FRANCES.A.S.,"Legal representative of theChairof the Company,PONTEGADEAINMOBILIARIA, S.L.U."
"PONTEGADEAINVERSIONES, S.L.",PRIMA CINQUE S.p.A.,Chair
"PONTEGADEAINVERSIONES, S.L.",PG REAL ESTATEINTEREST Ltd.,Ordinary member
"PONTEGADEAINVERSIONES, S.L.",PONTEGADEAINMOBILIARIA S.A.de C.V.,Chair
"PONTEGADEAINVERSIONES, S.L.",PONTEGADEA CANADAInc.,Chair
"PONTEGADEAINVERSIONES, S.L.",PONTEGADEA KOREAInc.,Ordinary member
"PONTEGADEAINVERSIONES, S.L.",PONTEGADEA USA InC.,Chair
"PONTEGADEAINVERSIONES, S.L.","PONTEGADEA GB 2020,S.L.",2nd Deputy Chair
"PONTEGADEAINVERSIONES, S.L.","HILLS PLACE, S.a.r.t.",Ordinary member
"PONTEGADEAINVERSIONES, S.L.",PONTEGADEA UK Ltd.,Ordinary member
"PARTLER 2006, S.L.","PARTLER 2006, S.L.",2nd Deputy Chair
"PARTLER 2006,S.L.","PARTLERPARTICIPACIONES,S.L.U.",2nd Deputy Chair
"PARTLER 2006,S.L.",PONTE GADEAPORTUGALINVESTIMENTOSIMOBILIARIOSEHOTELEIROS S.A.,Chair
"PARTLER 2006,S.L.",ALMACK Ltd.,Ordinary member
