Exhibit Exhibit,Exhibit Exhibit
Number 3.1,"AmendedandRestatedMemorandumandArticesofAssociationofAccentureplc(incorporatedbyreferencetoExhibit3.1toAcceture plc's 8-K filed on February 7,2018)"
3.2,"Certficateofcopoatioofeturepc(incpoatedbyeferecetoEhibit3.2toeturepcs-BfidoSeptembe09 (the“8-K12B""))"
4.1,DescriptionofAccentureplc'sSecurties(incorporatedbyreference toExhibit4.1toAccentureplc's10-KfiledonAugust312019)
10.1,Formof VotingAgreementdatedasofApril18200amongAcetureLtdandthecoveredpersnspartytheretoasmededand restatedasofFebruary32005(incorporatedbyreferencetoExhibit9.1totheAccentureLtdFebruary28200510-(FileNo. 001-16565))
10.2,"AsumptionAgreementoftheAmendedandRestatedVotingAgreementdatedSeptember1,O09(incorporatedbyreferencetoEibit 10.4 to the 8-K12B)"
10.3*,"FormofNon-opeioretatedfriogcctureddaipospotedee toExhibit10.2totheAccentureLtdRegistrationStatementonFormS-1(FileNo.33-59194)filedonApril19,2001)"
10.4,AssumptionandGeeralAmendmentAgreementetweenAcentureplcandAcentureLtddatedeptember10(inopratedby reference to Exhibit 10.1to the8-K12B)
10.5*,"2001ShareIncentivePlan(incoporatedbyreferencetoEibit10.3totheAccentureLtdRegisrtionStatementonForS/A(FileNo. 333-59194)filedon July12,2001)"
10.6*,"AmendedandRestatedAcenturepc2010SharencentivePlan(incorporatedbyreferencetoExhibit10.1toAcenturepcs8-Kfledon January 30,2020)"
10.7*,"AmendedandRestated2010EmployeeSharePurchasePlan(incorporatedbyreferencetoExhibit10.2toAccentureplc's8-Kfiledon February 3,2016)"
10.8,"FormofSupportAgreementdatedasofMay23ObetweenAccentureLdandAccentreCanadaHoldingsInc.(incoporatedby reference to Exhibit 10.9 to theAccentureLtdRegistration StatementonFormS-1/A(the""July2,2001FormS-1/A)"
10.9,"FirstSupplementalAgreementoSupportAgreementamongAccentureplc,AccentureLtdandAccentureCanadaHoldingsIncdated September1,2009 (incorporatedby reference to Exhibit 10.2'to the 8-K12B)"
10.10*,FormofEmploymentAgreementofexecutiveoficersintheUnitedStates(incoporatedbyreferencetoEhibit10.3totheFebruary2 2013 10-Q)
10.11*,FormofEmploymentAgreementofexecutiveoffcersinteUnitedKingdom(incorporatedbyreferencetoExhiit0.16toteAugust31 2013 10-K)
10.12*,FormofEmployentAgreementofexecutiveoffcersinngapore(icoporatedbyreferencetoEibit0.17toteugust3 K
10.13,ForofArticsofssociatiofAccentureCaadaHdngsIc.(incooratdbyeerencetoEibit0.tthJuly/ A)
10.14,"ArticlesofAmendment toArticlesofAssociationofAcetureCanadaHodingsInc.(incorporatedbyreferencetoExhibit0.toth August 31,2013 10-K)"
10.15,"FormofExchangeTrustAgreementbyandbetweenAcentureLtdandAccentureCanada HoldingsInc.andCICMellonTrustCompany madeasof May23,2001(incorporatedbyreference toExhibit10.12totheJuly22001FormS-1/A)"
10.16,"FirstSupplementalAgreementtoEchangTrustAgreementamonAccentureplcAcenturedAccentureCanadaHoldingsIcnd Accenture Inc.datedSeptember1,2009 (incorporatedbyreferencetoExhibit10.3tothe8-K12B)"
10.17*,FormofKeyExecutivePerformanceBasedAwardRestricedShareUnitAgreementpursuanttotheAmendedandRestatedAccentureplc 2010Share IncentivePlan (incorporatedbyreferencetoExhibit10.2totheFebruary28201910-Q)
10.18*,FormofKeyExecutiePerformanceBasedAwardResrctedShareUnitAgreementpursuanttotheAmendedandRestatedAccenturepl 2010Share IncentivePlan (incorporatedbyreference to Exhibit 10.2totheFebruary29202010-Q)
10.19*,Formof AccentureLeadershipPerformanceEquityAwardRestritedShareUnitAgreementpursuanttotheAmendedandRestated Accenture plc 2010 Share IncentivePlan (incorporatedbyreference toExhibit 10.4 totheFebruary 28201810-Q)
10.20*,FormofAccenture LeadershipPerformance EquityAwardRestricted Share UnitAgreementpursuanttheAmendedandRestated Accentureplc2010Share IncentivePlan (incorporatedbyreference toExhibit10.3totheFebruary28201910-Q)
10.21*,FormofAccentureLeadershipPerformance EquityAwardRestrictedShare UnitAgreementpursuanttheAmendedandRestated Accenture plc2010 Share IncentivePlan (incorporatedbyreference to Exhibit 10.3to theFebruary 29.2020 10-Q)
10.22*,Formof VoluntaryEquityInvestmentProgramMatchingGantRestrictedShareUnitAgreementpursuantotheAmendedandRestated Accenture plc2010Share IncentivePlan(incorporatedbyreference toExhibit10.4 totheFebruary28201910-Q)
