Society,Social investment spend,US$174.8m,US$80.2 million,US$771 million,US$93.5 million,US$149.6 million,US$174.8 million
Society,Target FY2021 result Year-on-year,,,,,,
Society,Zero work-related fatalities Workplace fatalities Workplace fatalities,0,,,,,
Society,Year-on-year improvement of total recordable injury frequency (TRIF) per million hours worked Total recordable injury frequency decreased by 11% compared to FY2020 Total recordable injury frequency decreased by 11% compared to FY2020,,4.2,4.4,4.7,4.2,3.7
Society,"50 per cent reduction in the number of workers potentially exposed to our most material exposures of diesel particulate matter,respirable silica and coal mine dust compared to our FY2017 baseline by FY2022 Occupational exposures 70% reduction compared to FY2017 baseline Occupational exposures 70% reduction compared to FY2017 baseline",,"4,266",3.032,"2,192","1,744","1,280"
Society,Zero significant community events FY2021 FY2017,0,,,,,
Society,Not less than 1 per cent of pre-tax profits invested in community programs that contribute to the quality of life in the communities where we operate and support the achievement of the UN Sustainable Development Goals Social investment spend US$174.8m Social investment spend US$174.8m,,US$80.2 million,US$77.1million,US$93.5million,US$149.6 million,
Society,"By FY2022,implement our Indigenous Peoples Strategy across all our operated assets through the Regional Indigenous People Plans being implemented across Australia (Reconciliation Regional Indigenous People Plans being implemented across Australia (Reconciliation Action Plan (RAP)) and North and South America",,,,,,
Environment,Greenhouse gas emissions,16.2 MtCO₂-e,14.6 million tonnes carbon dioxide equivalent (MtCO₂-e),17 MtCO₂-e,15.9 MtCO₂-e,15.9 MtCO₂-e,16.2 MtCO₂-e
Environment,Zero significant environmental events,0,,,,,
Environment,Reduce FY2022 withdrawal of fresh water,27%,freshwater withdrawal reduction from FY2017 baseline,"156,120 ML","140,515ML","155,570ML","126,997ML,113,444ML"
Environment,"By FY2022, improve marine and terrestrial biodiversity outcomes by developing a framework to evaluate and verify the benefits of our actions Progressed framework development, including pilots and approaches to data validation in collaboration with others. On track to deliver by end of FY2022",,,,,,
