Brazil,Brazil,Ecuador,
"Avenida RioBranco,No.0room901Centro,Riodeaeiro20040-001, Brazil",,"Av.Patria 64interseccionAv.Amazonas,EdificioPatriaPiso10,Pichincha,Quito, Ecuador",
BHP Billion Brasil Exploragaoe Produgao de Petroleo Limitada,,Cerro-Quebrado S.A.,
BHPBiliton BrasilInvestimentosdePetroleoLtda,,,
,,Guernsey,
"Rua Paraiba,122,5°andar BeloHorzonte,G39rai",,"Heritage Hall,LearchantStreet,StPeterPort,GuernseyG4J,Channel Islands",
Araguaia Participag6es Ltda,,"Heritage Hall,LearchantStreet,StPeterPort,GuernseyG4J,Channel Islands",
BHP Biliton BrasilLtda,,Stein Insurance Company Limited,
BHP Internacional Participacoes Ltda,,,
Jenipapo Recursos Naturais Ltda,,India,
WMC Mineragóo Ltda,,"12thFloorOneHorzonCentreGolfCourseRoad,DFPaseVctr43Gurgaon,H122a",
,,"12thFloorOneHorzonCentreGolfCourseRoad,DFPaseVctr43Gurgaon,H122a",
,,BHP Marketing Services India Pvt Ltd,
British Virgin Islands,,BHP Marketing Services India Pvt Ltd,
,,BHP Minerals India Private Limited,
"TridentChambers,WickhamsCayRoadTownTortola,British Virginds",,BHP Minerals India Private Limited,
BHP Biliton UK Holdings Limited,,,
,,Indonesia,
BHP Billiton UK Investments Limited,,Indonesia,
BHP Billiton UK Investments Limited,,"Midplaza1lin,Lve17,JJendSuiranKv1-1,J2a",
,,"Midplaza1lin,Lve17,JJendSuiranKv1-1,J2a",
,,PT BHP Biliton Iindonesia,
Canada,,PT BHP Biliton Iindonesia,
,,PT Bilition Indonesi,
"1741Lower WaterStreet,Suite600,HalifaxNSB3JO2,Cada",,PT Bilition Indonesi,
"1741Lower WaterStreet,Suite600,HalifaxNSB3JO2,Cada",,,
BHP Petroleum (New Ventures) Corporation,,,
,,Ireland,
,,Ireland,
,,"12 Northbrook Road, Ranelagh,Dublin6,Ireland",
"2900 -550 Burrard Street, Vancouver BC V6C OA3, Canada",,"12 Northbrook Road, Ranelagh,Dublin6,Ireland",
,,Billiton Investments Ireland Limited,
BHP Canada Inc.,,Billiton Investments Ireland Limited,
BHP World Exploration Inc.,,,
,,Japan,
,,Japan,
,,"1-8-3Marunouchi, Chiyoda-ku,Tokyo,Japan",
"333 Bay Street,Suite24Oo, BayAdelaideCentre, Box 20,Toronto ONM5H2T6,Canada",,BHP Japan Limited,
Rio Algom Exploration Inc.,,,
Rio Algom Investments (Chile) Inc.,,Jersey,
Rio Algom Limited @)(b),,"31Esplanade,StHelier,JEJersey",
WMC Resources Marketing Limited,,BHP iliton Services JerseyLimited,
"4500 BankersHallEast55-2ndStreetS.W, CalgarybertaT2P 4K7, Canada",,Malaysia,
"4500 BankersHallEast55-2ndStreetS.W, CalgarybertaT2P 4K7, Canada",,"Level19-1Menara Milenium,JalanDamanlela,Pusat BandarDamansara,50490,Wilayah Persekutuan,Malaysia",
BHP Biliton(Trinidad-2C)Ltd,,"Level19-1Menara Milenium,JalanDamanlela,Pusat BandarDamansara,50490,Wilayah Persekutuan,Malaysia",
,,BHP Shared Services Malaysia Sdn. Bhd.,
Cayman Islands,,,
"238 North ChurchStret,GeorgeTown,GrandCaymanKY1-1102,Ca",,Mexico,
"238 North ChurchStret,GeorgeTown,GrandCaymanKY1-1102,Ca",,,"Av.EjercitoNacional#769,TorreB,Piso3,ColoniaGradaAlcadiaiguelHlgoddeeio"
Global BHP Copper Ltd,,,
RAL Cayman Inc.,,BHP Billiton Petroleo Holdings de Mexico S. de R.L. de C.V. (k),"Av.EjercitoNacional#769,TorreB,Piso3,ColoniaGradaAlcadiaiguelHlgoddeeio"
Riocerro Inc.,,BHP Biliton Petroleo Operaciones de Mexico S. de R.L. de C.V. (*),
Riochile Inc.,,BHPBllitonPetroleoServicosAdministrativosS.deRL.de CV.(),
,,BHPBilliton Petroleo Servicios de Mexico S. de R.L.de C.V. (),
Chile,,Operaciones Conjuntas S.de R.L. de C.V. (k),
"CerroElPlomo6oo0,Piso15,LasCondes,Santiago,hile",,"Perdido Mexico Pipeline Holdings, S.A. de C.V.",
BHP Billiton Chile Inversiones Limitada (,,"Perdido MexicoPipeline,S.deR.L.de C.V. ()",
BHP Explorations Chile SpA,,,
Compania Minera Cerro Colorado Limitada @,,Netherlands,
Minera Spence SA,,"Naritaweg165,1043BW,AMS,Neterds",
Tamakaya Energia SpA,,BHP Biliton Company B.V.,
,,BHPBilitonInternationalMetalsB.V,
China,,Billiton Development B.V.,
"Suite 1209,Leve12,LinkSquareOne,222HubinRoad, Shghai HuangPu,200021,China",,Billiton Marketing Holding B.V.,
"Suite 1209,Leve12,LinkSquareOne,222HubinRoad, Shghai HuangPu,200021,China",,,
BHP Biliton Technology (Shanghai) Co Ltd,,"NovaSouth,160VictoriaStreet,London,glandSW1E5LB,UnitedKingdom",
,,"NovaSouth,160VictoriaStreet,London,glandSW1E5LB,UnitedKingdom",
"Xin MaoMansion,SouthTazhong Road,FreeTradeZone WigaoqiaoShanghai,0131,in",,BHP BllitionFinance B.V.,
"Xin MaoMansion,SouthTazhong Road,FreeTradeZone WigaoqiaoShanghai,0131,in",,Bilition Guinea B.V.,
BHPBilliton International Trading (Shanghai) Co. Ltd,BHPBilliton International Trading (Shanghai) Co. Ltd,Biliton Investment 3 B.V.,
Billiton Investment 8 B.V.Billiton Suriname Holdings B.V.,Billiton Investment 8 B.V.Billiton Suriname Holdings B.V.,Billiton Investment 8 B.V.Billiton Suriname Holdings B.V.,
