"Principle Our approach in 2020 Fair,",Our communications to managers encouraged them to chalenge their assessments by questioning whether they,Our communications to managers encouraged them to chalenge their assessments by questioning whether they
appropriate and free from bias,,were objective and based on fact. Managers in similar roles then came together to complete fairness reviews of the performanceand behaviourratingsof heir team andmake any necessaryadjustments basedonthereviewof thepeer groupto mitigate the risk of bias and takea broader view of team performance.
,,"We supported managers, particularly the less experienced ones, to make informed, consistent and fair pay decisions.Managers of 96% of our junior employees are supported by simplified or guided decision making."
,,"As partofourannual performance and payreview proces, we undertook analytical reviews to check for and identify bias, and provide these reports tooursenior management and Group Remuneration Commitee aspartoftheir reviewof annual pay reviewoutcomes."
,,We made payand performance reporting tools available toour managers forthe purpose of undertakingananalyticalreview of paydecisions for their tam. We continue to enhance these based on manager feedback to make these tools useful and increase usage.
,,"We regularly review our pay practices and in 2020 worked with independent third parties to review equal pay. If pay differences are identified that are not due to an objective reason such as performance or skills and experience, we made adjustments."
A culture of continuous,,"We seek to create a culture where our peoplecan fulfil their potential, gain new skils and develop their careers for the future."
feedback through,,"In 2020,we enhanced our continuous feedback culture, Everyday Performance and Development,which supportedour"
manager and,,"people to haveregularconversations withtheirlinemanagersaboutitemssuchastheirperformance,paydevelopmentandell- being throughout the year."
employee empowerment,,"We launched our Continuous Performance Management tool, including on mobile,to make it easier for our people as teammembersandas managers toshareactivities,feedback,achievementsand progress regularlytodriveconversations."
,,Weencouragedcoleagues touse our online career planning tools to help them with their thinking about future roles and the capabilities they require.
,,Line managers wereprovidedwithclear guidancematerials tosupport teminmakingfairandappropriatedecisionsatkeystages in the performance and pay decision-making process. We were clear on the decisions that managers are empowered to own and provided them with principles to support such decision making.
,,Employees also received notifications and guidance throughout the performance and pay review period to support their understanding of what is expected of them and what they can expect.
Reward and recognition of sustainable,,We have a robust performance management process that underpins our approach to reward and drives clear pay differentiation.
performance and values-,,"Group and business unit performance is used in determining the Group variable pay pool and its allocation to each businessunit.Whereperformance inayearis weak,as measured bybothfinancialand non-financial metrics,this wilimpact"
aligned,,"the relevantpool,whilethefinalpoolalsoconsiders theexternaloperatingenvironmentandexpectationofourstakeholders. Assessment of individual performance is made with reference to a balanced scorecard of clear and relevant financial and"
behaviour,,"non-financial objectives, including appropriate risk and compliance objectives. We believe it is important to recognise our people not justfor results, but also for upholding our values. As such,"
,,"subjectoocallaw,employeesreceiveabehaviourratingaswellasaprformancerating tensureperformance isassessednot only on what is achieved,but also on how it is achieved. We undertake analytical reviews to ensure there is clear pay differentiation across both performance and behaviour"
,,"ratings,whichare provided to senior management andthe Group Remuneration Committeeas partof theiroversight of the remuneration outcomes for the Group's workforce."
,,"We recognise examples of exceptional positive conduct through an increase in variable pay,and apply areduction in variable payformisconduct orinappropriatebehaviour that exposes us to financial,regulatory orreputational risk. Our global 'At Our Best' recognition programme allows our people to recognise their collagues for demonstrating"
,,"ourvalues,withanawardof recognitionpoints thatcanberedeemedagainstawiderangeofgoods.Overonemillonpeer-to peer recognitions were made globally in 2020."
"Balanced,",,"We promote employee share ownership through variable paydeferal orvoluntary enrolmenti an allemployeeshareplan,which assists with incentivising long-term sustainable performance. We maintain anappropriate balance between fixed pay,variable payand employee benefits,taking into consideration"
simple and transparent total reward,,"anemployee'ssniorityrole,individualperformanceandthemarket.Weareinformed,butnotdriven,bymarketpositioand practice."
"packages, which support",,"Forthe 2020 payreview process, we have prioritised fixed pay increases forour global career bands 6to 8 population, where itrepresentsahigherproportionof totalcompensation,andtowards locationsandbusinesareas whichareparticularly integral to the execution of the Group's strategy."
employee well- being,,"Wearecommited toemployee wellbeingandofferemployeebenefits thatsupport themental,physicalandfinancialealth"
,,"of a diverse workforce. All HSBC employees that work in a jurisdiction with a legal minimum wage are paid at or above this amount. In 2014, HSBC inthe UKwas formallyaccredited bythe Living Wage Foundation forhavingadoptedthe‘LivingWage'and the‘London"
