HSBC's additional tier 1 capital-contingent convertible securities in issue which are accounted for in equity,HSBC's additional tier 1 capital-contingent convertible securities in issue which are accounted for in equity,HSBC's additional tier 1 capital-contingent convertible securities in issue which are accounted for in equity,HSBC's additional tier 1 capital-contingent convertible securities in issue which are accounted for in equity,HSBC's additional tier 1 capital-contingent convertible securities in issue which are accounted for in equity
,,First call Footnotes,2020 date,2019 $m $m
"$1,500m",5.625% perpetual subordinated contingent convertible securities,1,Nov2019,"- 1,494"
"$2,000m",6.875% perpetual subordinated contingent convertible securities,Jun 2021,"2,000","1,998"
"$2,250m",6.375% perpetual subordinated contingent convertible securities,Sep2024,"2,250","2,244"
"$2,450m",6.375% perpetual subordinated contingent convertible securities,Mar2025,"2,450","2,460"
"$3,000m",6.000% perpetual subordinated contingent convertible securities,May2027,"3,000","2,997"
"$2,350m $1,800m",6.250% perpetual subordinated contingent convertible securities,Mar2023,"2,350","2,347"
,6.500% perpetual subordinated contingent convertible securities,Mar2028,"1,800","1,798"
"$1,500m",4.600% perpetual subordinated contingent convertible securities,2 Jun 2031,"1,500",1
"€1,500m",5.250% perpetual subordinated contingent convertible securities,Sep2022,"1,945","1,943"
"€1,000m",6.000% perpetual subordinated contingent convertible securities,Sep2023,"1,123","1,120"
"€1,250m",4.750% perpetual subordinated contingent convertible securities,Jul2029,"1,422","1,420"
"£1,000m",5.875% perpetual subordinated contingent convertible securities,Sep2026,"1,301","1,299"
"SGD1,000m",4.700% perpetual subordinated contingent convertible securities,Jun 2022,723,723
SGD750m,5.000% perpetual subordinated contingent convertible securities,Sep2023,550,549
At 31 Dec,,,"22,414","22,392"
