Subsidiaries,% of share class held by immediate parent company (or by the Group where this varies),Footnotes
HSBC Executor& Trustee Company (UK) Limited,100.00,15
HSBC Factoring (France),100.00 （99.99),34
HSBC Finance (Netherlands),100.00,"2,16"
HSBC Finance Corporation,100.00,13
HSBC Finance Limited,100.00,16
HSBC Finance Mortgages Inc.,100.00,84
HSBC Finance Transformation (UK) Limited,100.00,16
HSBC Financial Services (Lebanon) s.a.l.,99.65,85
HSBC Financial Services (Middle East) Limited (In Liquidation),100.00,86
HSBC Financial Services (Uruguay) S.A. (In Liquidation),100.00,87
HSBC FinTech Services (Shanghai) Company Limited,100.00,88
HSBC Germany Holdings GmbH HSBC Global Asset Management (Bermuda),100.00,38
Limited,100.00,"3,21"
HSBC Global Asset Management (Canada) Limited,100.00,66
HSBC Global Asset Management （Deutschland) GmbH,100.00,(99.33) 38
HSBC Global Asset Management France),100.00,（99.99) 55
HSBC Global Asset Management (Hong Kong) Limited,100.00,22
HSBC Global Asset Management (International) Limited (InLiquidation),100.00,89
HSBC Global Asset Management (Japan) K. K. HSBC Global Asset Management (Malta),100.00,90
"Limited HSBC Global Asset Management (Mexico),",100.00,(70.03) 91
"S.A.deC.V.,SociedadOperadoradeFondos de InversionruoFaneroC",100.00,(99.99) 14
HSBC Global Asset Management (Oesterreich) GmbH,100.00,(99.33) 6.92
HSBC Global Asset Management (Singapore) Limited,100.00,50
HSBC Global Asset Management (Switzerland) AG,100.00,(99.66) 493
HSBC Global Asset Management (Taiwan) Limited,100.00,94
HSBC Global Asset Management (UK) Limited HSBC Global Asset Management (USA) Inc.,100.00,16
HSBC Global Asset Management Argentina,100.00,95
S.A.SociedadGerentedeFondosComunes de Inversion,100.00,(99.99) 96
HSBC Global Asset Management Holdings (Bahamas) Limited,100.00,97
HSBC Global Asset Management Limited,100.00,216
HSBC Global Custody Nominee (UK) Limited HSBC Global Custody Proprietary Nominee,100.00,16
(UK)Limited,100.00,
HSBC Global Services (Canada) Limited,100.00,"1,16 98"
HSBC Global Services (China) Holdings Limited,100.00,16
HSBC Global Services (Hong Kong) Limited,100.00,44
HSBC Global Services (UK) Limited,100.00,16
