Change in Jan 2021 to Dec 2021 (based onbalance sheet at 31 December 2020),Year 1 $m,Year 2 $m,Year 3 $m,Year 4,Year 5 $m,Total $m
Change in Jan 2021 to Dec 2021 (based onbalance sheet at 31 December 2020),Year 1 $m,,,,$m,Total $m
+25bps,23,40,43,39,,176
-25bps,(23),(42),(46),(41),31 (32),(184)
+100bps,91,159,171,156,126,702
-100bps,(95),(169),(189),(169),(139),(761)
Change in Jan 2020 to Dec 2020 (based on balance sheet at 31 December 2019),,,,,,
+25bps,(21),(14),(13),(14),（17),（79
-25bps,23,12,8,9,13,65
+100bps,(96),(64),（53),（54),（72),(339)
-100bps,99,61,41,38,43,282
