,,At31 December 2020,At31 December 2020,At31 December 2020,At31 December 2020
,,LCR,HQLA,Net outflows,NSFR
,Footnotes,%,$bn,$bn,%
HSBC UK Bank plc (ring-fenced bank),1,198,121,61,164
HSBC Bank plc (non-ring-fenced bank),2,136,138,102,124
The Hongkong and Shanghai Banking Corporation - Hong Kong branch,3,195,146,75,146
The Hongkong and Shanghai Banking Corporation - Singapore branch,3,162,16,10,135
Hang Seng Bank,,212,50,24,151
HSBC Bank China,,232,24,10,158
HSBC Bank USA,,130,106,82,130
HSBC Continental Europe,4,143,48,34,130
HSBC Middle East-UAE branch,,280,11,4,164
HSBC Canada,4,165,30,18,136
HSBC Mexico,,198,10,5,139
