Total coupons on capital securities classified as equity,Total coupons on capital securities classified as equity,Total coupons on capital securities classified as equity,,,,
Total coupons on capital securities classified as equity,Total coupons on capital securities classified as equity,Total coupons on capital securities classified as equity,2020,,2019,2018
,,,Per security,Total,Total,Total
Perpetual subordinated capital securities,Footnotes 13,First call date,,$m,$m,$m
"$2,200m issued at 8.125%",,Apr2013,$0.000 $0.000,二,二,89
"$3,800m issued at 8.000%",2.3,Dec 2015,,1,1,76
"Perpetual subordinated contingent convertible securities $1,500m issued at 5.625%",4,Nov2019,$56.250,二,84,84
"$2,000m issued at 6.875%",,Jun 2021,$68.750,138,138,138
"$2,250missued at 6.375%",,Sep2024,$63.750,143,143,143
"$2,450m issued at 6.375%",,Mar2025,$63.750,156,156,156
"$3,000m issued at 6.000%",,May2027,$60.000,180,180,
"$2,350m issued at 6.250%",,Mar2023,$62.500,147,147,180
"$1,800m issued at 6.500%",,Mar2028,$65.000,117,117,73 59
"$1,500m issued at 4.600%",5,Jun 2031,$46.000,-,-,
"€1,500m issued at5.250%",,Sep2022,€52.500,90,88,-
"€1,000m issued at 6.000%",,Sep2023,€60.000,67,66,95
"€1,250m issued at4.750%",,July2029,€47.500,67,68,72
"f1,000m issued at 5.875%",,Sep 2026,£58.750,74,75,70
"SGD1,000m issuedat 4.700%",,Jun 2022,SGD47.000,35,34,二
SGD750m issued at5.000%,,Sep2023,SGD50.000,27,28,35
Total,,,,"1,241","1,324","二 1,270"
