Sr. No. Sector March 31, 2021 - Gross advances March 31, 2021 - Gross non-performing loans March 31, 2021 - % of gross non-performing loans to gross advances in that sector March 31, 2020 - Gross advances March 31, 2020 - Gross non-performing loans March 31, 2020 - % of gross non-performing loans to gross advances in that sector
A Priority sector,,,,,,
1 Agriculture and allied activities 92 904.27 3 409.52 3.67% 82 326.72 3 527.34 4.28%,,,,,,
2 Advances to industries eligible as priority sector lending 66 235.29 384.89 0.58% 43 310.54 399.22 0.92%,,,,,,
3 Services 69 688.06 1 347.39 1.93% 100 504.02 1 720.75 1.71%,,,,,,
4 Personal loans 32 616.87 337.72 1.04% 32 181.93 84.97 0.26%,,,,,,
Sub-total (A) 261 444.49 5 479.52 2.10% 258 323.21 5 732.28 2.22%,,,,,,
B Non Priority sector,,,,,,
1 Agriculture and allied activities 20 471.66 621.82 3.04% 23 112.31 75.21 0.33%,,,,,,
2 Industry 301 734.39 2 306.12 0.76% 274 581.39 2 777.47 1.01%,,,,,,
3 Services 268 541.79 3 693.29 1.38% 190 097.21 2 307.48 1.21%,,,,,,
4 Personal loans 291 116.32 2 898.59 1.00% 256 612.68 1 666.94 0.65%,,,,,,
Sub-total (B) 881 864.16 9 519.82 1.08% 744 403.59 6 827.10 0.92%,,,,,,
Total (A) + (B) 1 143 308.65 14 999.34 1.31% 1 002 726.80 12 559.38 1.25%,,,,,,
