Particulars,Minimum,Maximum,Dailyaverage,Daily average Outstanding as
Particulars,outstanding,outstanding,outstanding,"at March 31,"
Particulars,during the year,during the year,during the year,2020
Securities sold under repo,,,,
1.Government securities,,"26,368.04","1,357.92","1,747.44"
2.Corporate debt securities,,,,
3.Any other securities,,,,
Securities purchased under reverse repo,,,,
1.Government securities,,"89,162.10","27,524.91","22,389.54"
2.Corporate debt securities,,,,
3.Any other securities,,,,
