Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,"Amended Articles_of Incorporation (as amended by shareholdersat the annual meeting on October 11, 2011 and",
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,"consolidated by the Board of Directors on April 8,2016) (Incorporated by reference to Exhibit (3-1) of the Company's",
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,"Annual Report on Form 10-K for the vear ended June 30. 2016).Regulations (as approved by the Board ofDirectors on April 8,2016,pursuant to authority granted by shareholders at",
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,"the annual meting on October 13,2009)(Incorporated by reference to Exhibit (3-2)of the Company's Annual Report",
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,"on Form 10-K for the vear ended June 30. 2016). Indenture, dated as of September 3, 2009,between the Company and Deutsche Bank Trust Company Americas, as",
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,,Trustee (Incorporated by reference to Exhibit (4-1)of the Company's Annual Report on Form 10-K for the year ended
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,,"June 30. 2015).The Company agrees to furnish to the Securities and Exchange Commisson, upon request, a copy of any otherinstrument defining the rights of holders of the Company's long-term debt.Description of the Company's Common Stock (Incorporated by reference to Exhibit (4-3) of the Company's Annual"
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,"report on Form 10-K for the year ended June 30,2019).Description of the Company's 0.625% Notes due_2024, 1.200% Notes due 2028,and 1.875% Notes due 2038",
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,(Incorporated by reference to Exhibit (4-4)of the Company's Annual report on Form 10-K for the year ended June 30.,
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,2019)Description of the Company's 4.875% EUR notes due May 2027. 6.250% GBP notes due January 2030.and 5.250%,
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,2019)Description of the Company's 4.875% EUR notes due May 2027. 6.250% GBP notes due January 2030.and 5.250%,(4-5)
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,,GBP notes due January 2033(Incorporated by reference to Exhibit (4-5) of the Company's Annual report on Form 10-
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,,K for the vear ended June 30. 2021).Description of the Company's 0.500% Notes due 2024 and 1.250% Notes due 2029 (Incorporated by reference to
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,(4-6),K for the vear ended June 30. 2021).Description of the Company's 0.500% Notes due 2024 and 1.250% Notes due 2029 (Incorporated by reference to
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,,"Exhibit (4-6) of the Company's Annual report on Form 10-K for the year ended June 30, 2019).Description of the Company's 1.375% Notes due_2025 and_1.800% Notes due_2029 (Incorporated by reference to"
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,(4-7),"Exhibit (4-6) of the Company's Annual report on Form 10-K for the year ended June 30, 2019).Description of the Company's 1.375% Notes due_2025 and_1.800% Notes due_2029 (Incorporated by reference to"
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,,"Exhibit (4-7) of the Company's Annual report on Form 10-K for the year ended June 30, 2019).Description of the Company's 1.125% Notes due 2023 (Incorporated by reference to Exhibit (4-8)of the Company's"
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,(4-8),"Exhibit (4-7) of the Company's Annual report on Form 10-K for the year ended June 30, 2019).Description of the Company's 1.125% Notes due 2023 (Incorporated by reference to Exhibit (4-8)of the Company's"
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,,"Annual report on Form 10-K for the year ended June 30, 2019).Description of the Company's 2.000% Notes due 2022(Incorporated by reference to Exhibit (4-11) of the Company's"
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,(4-9) -,"Annual report on Form 10-K for the year ended June 30, 2019).Description of the Company's 2.000% Notes due 2022(Incorporated by reference to Exhibit (4-11) of the Company's"
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,,"Annual report on Form 10-K for the year ended June 30. 2019).Description of the Company's 0.350% EUR Notes due 2030 and 0.900% EUR Notes due 2041. +Description of the Company's 0.110% Yen Notes due 2026 and .230% Yen Notes due 2031. +The Procter & Gamble 2001 Stock and Incentive Compensation Plan (as amended), which was originally adopted by"
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,(4-10) -,"Annual report on Form 10-K for the year ended June 30. 2019).Description of the Company's 0.350% EUR Notes due 2030 and 0.900% EUR Notes due 2041. +Description of the Company's 0.110% Yen Notes due 2026 and .230% Yen Notes due 2031. +The Procter & Gamble 2001 Stock and Incentive Compensation Plan (as amended), which was originally adopted by"
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,(4-11),"Annual report on Form 10-K for the year ended June 30. 2019).Description of the Company's 0.350% EUR Notes due 2030 and 0.900% EUR Notes due 2041. +Description of the Company's 0.110% Yen Notes due 2026 and .230% Yen Notes due 2031. +The Procter & Gamble 2001 Stock and Incentive Compensation Plan (as amended), which was originally adopted by"
Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,Exhibit (3-1)(3-2)Exhibit (4-1)(4-2)-(4-3) (4-4) -(4-5)(4-6)(4-7)(4-8)(4-9) -(4-10) -(4-11) Exhibit(10-1) -,(10-1) -,"Annual report on Form 10-K for the year ended June 30. 2019).Description of the Company's 0.350% EUR Notes due 2030 and 0.900% EUR Notes due 2041. +Description of the Company's 0.110% Yen Notes due 2026 and .230% Yen Notes due 2031. +The Procter & Gamble 2001 Stock and Incentive Compensation Plan (as amended), which was originally adopted by"
(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,,
(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,,Annual Report on Form 10-K for the vear ended June 30. 2018).The Procter & Gamble 2001 Stock and Incentive Compensation Plan related correspondence and terms and conditions
(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-2),Annual Report on Form 10-K for the vear ended June 30. 2018).The Procter & Gamble 2001 Stock and Incentive Compensation Plan related correspondence and terms and conditions
(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,,"(Incorporated by reference to Exhibit (10-1) ofthe Company's Form 10-Q for the quarter ended December 31, 2013)."
(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-3) -,"The Procter & Gamble 1992 Stock Plan (as amended December 11,2001). which was originally adopted by the"
(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,,"shareholders at the annual meeting on October 12,1992 (Incorporated by reference to Exhibit (10-2)of the Company's"
(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,,Annual Report on Form 1O-K for the vear ended June 30.2018).The Procter & Gamble Executive Group Life Insurance Policy (Incorporated by reference to Exhibit (10-3) of the
(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-2)(10-3) -(10-4) -(10-5)(10-6)(10-7)(10-8) -(10-9)(10-10)(10-11)(10-12) -,(10-4) -,Annual Report on Form 1O-K for the vear ended June 30.2018).The Procter & Gamble Executive Group Life Insurance Policy (Incorporated by reference to Exhibit (10-3) of the
