"December 31,(Millions,except percentages)Reserve forcredit losses at endof yearapplicableto","December 31,(Millions,except percentages)Reserve forcredit losses at endof yearapplicableto",2021,2021,2021,2020,2020,
"December 31,(Millions,except percentages)Reserve forcredit losses at endof yearapplicableto","December 31,(Millions,except percentages)Reserve forcredit losses at endof yearapplicableto",,,,Amount,Percentage (a),
"December 31,(Millions,except percentages)Reserve forcredit losses at endof yearapplicableto","December 31,(Millions,except percentages)Reserve forcredit losses at endof yearapplicableto",,Amount,Amount,Amount,Percentage (a),Percentage (a)
LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,$ 3.067,$ 3.067,91%$,4.820,86%,
LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,50,50,1,228,410,
LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,238,238,8,524,410,
LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,2,2,一,10,一,
LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,"$ 3,357","$ 3,357",100 %,$ 5.582,100%,
LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,,,,,,
LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,$ 54,$ 54,84% $,216,81%,
LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,10,10,16,51,19,
LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,LoansU.S. loansCard MemberOtherNon-U.S. loansCard MemberOtherCard Member receivablesU.S.Non-U.S.,$ 64,$ 64,100%$,267,100%,
