Board independence and minority shareholders' interests\tThe TCoC, which defines the governance philosophy at TCS, emphasizes fairness and transparency to all stakeholders. The Company also has a variety of channels including a structured global investor outreach program, through which minority shareholders can interact with the management or Board and express their concerns. Shareholders can communicate any grievance to the Company Secretary's office through a well-publicized channel, where complaints are tracked to closure. The Stakeholders' Relationship Committee oversees the redressal of shareholder grievances.\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t
Material Aspect,TCS' Approach,,,
Avoidance of conflict of interest,,,,
"Chairmanship of the Board is a non-executive position, and separate from that of the Chief Executive Officer and Managing Director. The Code of Conduct (https://www.tcs.com/tata-code-of-conduct) for non-executive directors, and for Independent Directors, carries explicit clauses covering avoidance of conflict of interest. Likewise, there are explicit clauses in the Tata Code of Conduct (ToC) prohibiting any employee – including the",,,,
"Values, Ethics and compliance2",,,,
"Over the last five decades, TCS has consistently adhered to the highest principled conduct and has earned its reputation for trust and integrity in the course of building a highly successful global business. The Company's core values are: Leading change, Integrity, Respect for the individual, Excellence, and Learning and sharing.",,,,
"TCSG, which every employee signs at the time of joining the",,,,
tsv,,,,
Board independence\tThe TCoC,which defines the governance philosophy at TCS,emphasizes fairness and transparency to all stakeholders. The TCoC,which every employee signs at the time of joining the Company,"serves as a moral guide and a governing framework for responsible corporate citizenship. Periodic refresher courses are conducted to ensure continued awareness of the code,and employee communications from the leadership reiterate the importance of our values and the TCoC.\tCustomers and suppliers are made aware of the TCoC principles in contract discussions,and through inclusion of specific clauses."
Directors\tcarries explicit clauses covering avoidance of conflict of interest. Likewise,there are explicit clauses in the Tata Code of Conduct (TCoC) prohibiting any employee – including the Managing Director and executive directors – from accepting any position of responsibility,with or without remuneration,with any other organization without TCS' prior written approval. For executive directors and the Managing Director,such approval must be obtained from the Board.\t
Tata Code of Conduct (TCoC)\tTCoC,which every employee signs at the time of joining the Company,serves as a moral guide and a governing framework for responsible corporate citizenship. Periodic refresher courses are conducted to ensure continued awareness of the code,and employee communications from the leadership reiterate the importance of our values and the TCoC.\t,
Rule| 02-16| well-publicized channel,where complaints are tracked to closure.| The Stakeholders' Relationship Committee oversees the redressal of these complaints. The Annual General Meeting is another forum where they can interact with the Board.| as global legislation such as PCI D,GDPR is monitored through formal compliance procedures led by the corporate compliance office.| Changes to legislation are closely monitored,risks are evaluated and effectively managed across our operations.| Avenues have been provided for all employees and stakeholders to report concerns or non-compliance which are investigated and addressed by following due process.| At the apex level,the Audit Committee oversees compliance to internal policies and external regulations.
